attendance,away_team,away_team_errors,away_team_hits,away_team_runs,boxscore_url,game_duration,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,weekday,year,month,day,period,field_type,start_time_weather
41356,Oakland Athletics,3,14,7,https://www.baseball-reference.com/boxes/ANA/ANA201606240.shtml,03:17:00,Los Angeles Angels of Anaheim,1,11,4,7:09 p.m.,Angel Stadium of Anaheim,Friday, 2016,June,24,Night Game, on grass,"1&deg; F, Wind 10mph out to Centerfield, Sunny."
29986,San Francisco Giants,1,9,5,https://www.baseball-reference.com/boxes/PIT/PIT201606230.shtml,03:04:00,Pittsburgh Pirates,0,5,3,12:39 p.m.,PNC Park,Thursday, 2016,June,23,Day Game, on grass,"1&deg; F, Wind 8mph out to Leftfield."
30012,Philadelphia Phillies,1,15,7,https://www.baseball-reference.com/boxes/MIN/MIN201606230.shtml,03:07:00,Minnesota Twins,0,8,3,12:10 p.m.,Target Field,Thursday, 2016,June,23,Day Game, on grass,"9&deg; F, Wind 10mph in from Leftfield, Overcast."
25291,Chicago Cubs,0,7,2,https://www.baseball-reference.com/boxes/MIA/MIA201606230.shtml,02:43:00,Miami Marlins,1,7,4,7:11 p.m.,Marlins Park,Thursday, 2016,June,23,Night Game, on grass,"7&deg; F, Wind 0mph, In Dome."
35767,Seattle Mariners,1,8,4,https://www.baseball-reference.com/boxes/DET/DET201606230.shtml,03:24:00,Detroit Tigers,1,8,5,1:10 p.m.,Comerica Park,Thursday, 2016,June,23,Day Game, on grass,"1&deg; F, Wind 3mph out to Centerfield."
36558,Arizona Diamondbacks,1,15,7,https://www.baseball-reference.com/boxes/COL/COL201606230.shtml,03:42:00,Colorado Rockies,0,13,6,6:40 p.m.,Coors Field,Thursday, 2016,June,23,Night Game, on grass,"9&deg; F, Wind 7mph out to Leftfield, Cloudy."
20443,San Diego Padres,2,8,7,https://www.baseball-reference.com/boxes/CIN/CIN201606230.shtml,03:26:00,Cincinnati Reds,1,7,4,7:12 p.m.,Great American Ball Park,Thursday, 2016,June,23,Night Game, on grass,"1&deg; F, Wind 7mph from Left to Right, Overcast."
37790,Chicago White Sox,2,15,7,https://www.baseball-reference.com/boxes/BOS/BOS201606230.shtml,04:25:00,Boston Red Sox,1,12,8,1:35 p.m.,Fenway Park,Thursday, 2016,June,23,Day Game, on grass,"5&deg; F, Wind 14mph in from Rightfield, Cloudy."
22324,New York Mets,0,7,3,https://www.baseball-reference.com/boxes/ATL/ATL201606230.shtml,02:54:00,Atlanta Braves,0,12,4,7:11 p.m.,Turner Field,Thursday, 2016,June,23,Night Game, on grass,"0&deg; F, Wind 13mph from Left to Right, Cloudy."
36412,Oakland Athletics,0,10,5,https://www.baseball-reference.com/boxes/ANA/ANA201606230.shtml,03:03:00,Los Angeles Angels of Anaheim,2,10,4,7:09 p.m.,Angel Stadium of Anaheim,Thursday, 2016,June,23,Night Game, on grass,"6&deg; F, Wind 6mph out to Leftfield, Sunny."
46967,Arizona Diamondbacks,0,8,2,https://www.baseball-reference.com/boxes/TOR/TOR201606220.shtml,02:54:00,Toronto Blue Jays,1,5,5,4:07 p.m.,Rogers Centre,Wednesday, 2016,June,22,Day Game, on turf,"1&deg; F, Wind 11mph out to Centerfield, Cloudy."
32407,Cincinnati Reds,1,8,4,https://www.baseball-reference.com/boxes/TEX/TEX201606220.shtml,02:38:00,Texas Rangers,0,5,6,7:09 p.m.,Globe Life Park in Arlington,Wednesday, 2016,June,22,Night Game, on grass,"2&deg; F, Wind 13mph from Right to Left, Cloudy."
33747,San Francisco Giants,1,12,7,https://www.baseball-reference.com/boxes/PIT/PIT201606220.shtml,03:28:00,Pittsburgh Pirates,0,10,6,7:08 p.m.,PNC Park,Wednesday, 2016,June,22,Night Game, on grass,"7&deg; F, Wind 8mph out to Leftfield."
13586,Milwaukee Brewers,0,13,4,https://www.baseball-reference.com/boxes/OAK/OAK201606220.shtml,02:53:00,Oakland Athletics,1,5,2,12:37 p.m.,Oakland-Alameda County Coliseum,Wednesday, 2016,June,22,Day Game, on grass,"6&deg; F, Wind 14mph out to Rightfield, Sunny."
35185,Kansas City Royals,0,9,3,https://www.baseball-reference.com/boxes/NYN/NYN201606220.shtml,03:06:00,New York Mets,0,6,4,1:12 p.m.,Citi Field,Wednesday, 2016,June,22,Day Game, on grass,"6&deg; F, Wind 21mph from Left to Right, Sunny."
27729,San Francisco Giants,1,22,15,https://www.baseball-reference.com/boxes/PIT/PIT201606210.shtml,03:49:00,Pittsburgh Pirates,0,9,4,7:07 p.m.,PNC Park,Tuesday, 2016,June,21,Night Game, on grass,"2&deg; F, Wind 12mph out to Centerfield, Cloudy."
14810,Milwaukee Brewers,1,10,3,https://www.baseball-reference.com/boxes/OAK/OAK201606210.shtml,03:32:00,Oakland Athletics,1,13,5,7:07 p.m.,Oakland-Alameda County Coliseum,Tuesday, 2016,June,21,Night Game, on grass,"7&deg; F, Wind 13mph out to Rightfield, Sunny."
40122,Kansas City Royals,0,7,1,https://www.baseball-reference.com/boxes/NYN/NYN201606210.shtml,02:56:00,New York Mets,1,6,2,7:10 p.m.,Citi Field,Tuesday, 2016,June,21,Night Game, on grass,"1&deg; F, Wind 17mph out to Leftfield, Cloudy."
34760,Colorado Rockies,2,15,8,https://www.baseball-reference.com/boxes/NYA/NYA201606210.shtml,03:31:00,New York Yankees,2,10,4,7:07 p.m.,Yankee Stadium III,Tuesday, 2016,June,21,Night Game, on grass,"3&deg; F, Wind 8mph from Right to Left, Cloudy."
25714,Philadelphia Phillies,1,14,10,https://www.baseball-reference.com/boxes/MIN/MIN201606210.shtml,03:24:00,Minnesota Twins,1,14,14,7:10 p.m.,Target Field,Tuesday, 2016,June,21,Night Game, on grass,"9&deg; F, Wind 14mph out to Centerfield, Cloudy."
19961,Atlanta Braves,0,5,3,https://www.baseball-reference.com/boxes/MIA/MIA201606210.shtml,03:16:00,Miami Marlins,0,8,2,7:13 p.m.,Marlins Park,Tuesday, 2016,June,21,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
42307,Washington Nationals,0,11,2,https://www.baseball-reference.com/boxes/LAN/LAN201606210.shtml,02:44:00,Los Angeles Dodgers,0,7,3,7:10 p.m.,Dodger Stadium,Tuesday, 2016,June,21,Night Game, on grass,"8&deg; F, Wind 6mph out to Leftfield, Sunny."
25004,Los Angeles Angels of Anaheim,0,5,2,https://www.baseball-reference.com/boxes/HOU/HOU201606210.shtml,02:54:00,Houston Astros,0,5,3,7:11 p.m.,Minute Maid Park,Tuesday, 2016,June,21,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
30150,Seattle Mariners,1,8,2,https://www.baseball-reference.com/boxes/DET/DET201606210.shtml,02:47:00,Detroit Tigers,0,11,4,7:11 p.m.,Comerica Park,Tuesday, 2016,June,21,Night Game, on grass,"8&deg; F, Wind 5mph out to Centerfield, Cloudy."
15629,Tampa Bay Rays,2,3,0,https://www.baseball-reference.com/boxes/CLE/CLE201606210.shtml,02:36:00,Cleveland Indians,0,10,6,7:10 p.m.,Progressive Field,Tuesday, 2016,June,21,Night Game, on grass,"0&deg; F, Wind 4mph in from Centerfield, Sunny."
41616,St. Louis Cardinals,0,6,4,https://www.baseball-reference.com/boxes/CHN/CHN201606210.shtml,02:55:00,Chicago Cubs,0,7,3,7:06 p.m.,Wrigley Field,Tuesday, 2016,June,21,Night Game, on grass,"0&deg; F, Wind 4mph from Right to Left, Sunny."
36544,Chicago White Sox,0,6,3,https://www.baseball-reference.com/boxes/BOS/BOS201606210.shtml,02:54:00,Boston Red Sox,0,6,1,7:10 p.m.,Fenway Park,Tuesday, 2016,June,21,Night Game, on grass,"1&deg; F, Wind 15mph out to Rightfield, Cloudy."
23876,San Diego Padres,1,15,10,https://www.baseball-reference.com/boxes/BAL/BAL201606210.shtml,03:44:00,Baltimore Orioles,2,10,7,7:43 p.m.,Oriole Park at Camden Yards,Tuesday, 2016,June,21,Night Game, on grass,"1&deg; F, Wind 3mph out to Centerfield, Cloudy."
35366,Baltimore Orioles,0,15,3,https://www.baseball-reference.com/boxes/TEX/TEX201606200.shtml,03:04:00,Texas Rangers,0,9,4,7:10 p.m.,Globe Life Park in Arlington,Monday, 2016,June,20,Night Game, on grass,"2&deg; F, Wind 7mph from Left to Right, Cloudy."
27906,San Francisco Giants,0,6,0,https://www.baseball-reference.com/boxes/PIT/PIT201606200.shtml,02:24:00,Pittsburgh Pirates,0,5,1,7:08 p.m.,PNC Park,Monday, 2016,June,20,Night Game, on grass,"4&deg; F, Wind 12mph out to Leftfield, Cloudy."
22118,Arizona Diamondbacks,1,7,3,https://www.baseball-reference.com/boxes/PHI/PHI201606200.shtml,02:40:00,Philadelphia Phillies,0,6,1,1:08 p.m.,Citizens Bank Park,Monday, 2016,June,20,Day Game, on grass,"1&deg; F, Wind 5mph out to Centerfield, Cloudy."
18187,Colorado Rockies,1,12,5,https://www.baseball-reference.com/boxes/MIA/MIA201606200.shtml,03:17:00,Miami Marlins,0,7,3,7:12 p.m.,Marlins Park,Monday, 2016,June,20,Night Game, on grass,"6&deg; F, Wind 0mph, In Dome."
44712,Washington Nationals,0,7,1,https://www.baseball-reference.com/boxes/LAN/LAN201606200.shtml,02:50:00,Los Angeles Dodgers,0,7,4,7:10 p.m.,Dodger Stadium,Monday, 2016,June,20,Night Game, on grass,"6&deg; F, Wind 8mph out to Rightfield, Sunny."
22553,Los Angeles Angels of Anaheim,2,9,7,https://www.baseball-reference.com/boxes/HOU/HOU201606200.shtml,03:13:00,Houston Astros,2,15,10,7:11 p.m.,Minute Maid Park,Monday, 2016,June,20,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
27670,Seattle Mariners,0,19,7,https://www.baseball-reference.com/boxes/DET/DET201606200.shtml,04:29:00,Detroit Tigers,1,14,8,7:10 p.m.,Comerica Park,Monday, 2016,June,20,Night Game, on grass,"6&deg; F, Wind 18mph out to Leftfield, Cloudy."
13811,Tampa Bay Rays,0,5,4,https://www.baseball-reference.com/boxes/CLE/CLE201606200.shtml,02:26:00,Cleveland Indians,2,11,7,7:11 p.m.,Progressive Field,Monday, 2016,June,20,Night Game, on grass,"9&deg; F, Wind 14mph out to Rightfield, Cloudy."
41166,St. Louis Cardinals,0,8,3,https://www.baseball-reference.com/boxes/CHN/CHN201606200.shtml,03:00:00,Chicago Cubs,0,9,2,7:07 p.m.,Wrigley Field,Monday, 2016,June,20,Night Game, on grass,"0&deg; F, Wind 11mph in from Centerfield, Cloudy."
36291,Chicago White Sox,1,7,3,https://www.baseball-reference.com/boxes/BOS/BOS201606200.shtml,03:33:00,Boston Red Sox,2,5,1,7:09 p.m.,Fenway Park,Monday, 2016,June,20,Night Game, on grass,"9&deg; F, Wind 17mph out to Leftfield, Cloudy."
17361,San Francisco Giants,3,9,5,https://www.baseball-reference.com/boxes/TBA/TBA201606190.shtml,03:30:00,Tampa Bay Rays,0,7,1,1:10 p.m.,Tropicana Field,Sunday, 2016,June,19,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
44897,Texas Rangers,1,10,5,https://www.baseball-reference.com/boxes/SLN/SLN201606190.shtml,02:58:00,St. Louis Cardinals,1,10,4,1:16 p.m.,Busch Stadium III,Sunday, 2016,June,19,Day Game, on grass,"0&deg; F, Wind 8mph out to Leftfield, Cloudy."
32285,Washington Nationals,1,7,3,https://www.baseball-reference.com/boxes/SDN/SDN201606190.shtml,02:59:00,San Diego Padres,0,10,6,1:41 p.m.,Petco Park,Sunday, 2016,June,19,Day Game, on grass,"4&deg; F, Wind 14mph from Left to Right, Sunny."
40214,Arizona Diamondbacks,1,10,5,https://www.baseball-reference.com/boxes/PHI/PHI201606190.shtml,02:59:00,Philadelphia Phillies,1,3,1,1:38 p.m.,Citizens Bank Park,Sunday, 2016,June,19,Day Game, on grass,"5&deg; F, Wind 7mph from Left to Right, Cloudy."
22846,Los Angeles Angels of Anaheim,0,7,2,https://www.baseball-reference.com/boxes/OAK/OAK201606190.shtml,02:19:00,Oakland Athletics,0,3,0,1:07 p.m.,Oakland-Alameda County Coliseum,Sunday, 2016,June,19,Day Game, on grass,"2&deg; F, Wind 13mph in unknown direction, Cloudy."
41576,Atlanta Braves,0,11,6,https://www.baseball-reference.com/boxes/NYN/NYN201606190.shtml,02:51:00,New York Mets,0,1,0,1:11 p.m.,Citi Field,Sunday, 2016,June,19,Day Game, on grass,"4&deg; F, Wind 11mph in from Rightfield, Sunny."
29553,New York Yankees,0,7,4,https://www.baseball-reference.com/boxes/MIN/MIN201606190.shtml,03:00:00,Minnesota Twins,2,11,7,1:13 p.m.,Target Field,Sunday, 2016,June,19,Day Game, on grass,"8&deg; F, Wind 18mph from Right to Left, Cloudy."
24993,Colorado Rockies,1,2,0,https://www.baseball-reference.com/boxes/MIA/MIA201606190.shtml,02:51:00,Miami Marlins,0,8,3,1:12 p.m.,Marlins Park,Sunday, 2016,June,19,Day Game, on grass,"5&deg; F, Wind 0mph, In Dome."
45931,Milwaukee Brewers,1,6,1,https://www.baseball-reference.com/boxes/LAN/LAN201606190.shtml,02:44:00,Los Angeles Dodgers,0,8,2,1:10 p.m.,Dodger Stadium,Sunday, 2016,June,19,Day Game, on grass,"9&deg; F, Wind 7mph out to Rightfield, Sunny."
34659,Detroit Tigers,1,5,1,https://www.baseball-reference.com/boxes/KCA/KCA201606190.shtml,03:32:00,Kansas City Royals,0,7,2,1:16 p.m.,Kauffman Stadium,Sunday, 2016,June,19,Day Game, on grass,"8&deg; F, Wind 9mph from Right to Left, Cloudy."
36369,Cincinnati Reds,0,5,0,https://www.baseball-reference.com/boxes/HOU/HOU201606190.shtml,02:48:00,Houston Astros,0,8,6,1:10 p.m.,Minute Maid Park,Sunday, 2016,June,19,Day Game, on grass,"3&deg; F, Wind 0mph, In Dome."
25269,Chicago White Sox,0,6,2,https://www.baseball-reference.com/boxes/CLE/CLE201606190.shtml,03:12:00,Cleveland Indians,1,12,3,1:11 p.m.,Progressive Field,Sunday, 2016,June,19,Day Game, on grass,"6&deg; F, Wind 13mph from Left to Right, Cloudy."
41024,Pittsburgh Pirates,0,13,5,https://www.baseball-reference.com/boxes/CHN/CHN201606190.shtml,03:23:00,Chicago Cubs,1,14,10,7:08 p.m.,Wrigley Field,Sunday, 2016,June,19,Night Game, on grass,"7&deg; F, Wind 11mph out to Centerfield, Sunny."
37211,Seattle Mariners,0,8,1,https://www.baseball-reference.com/boxes/BOS/BOS201606190.shtml,03:05:00,Boston Red Sox,0,11,2,1:35 p.m.,Fenway Park,Sunday, 2016,June,19,Day Game, on grass,"0&deg; F, Wind 15mph out to Leftfield, Sunny."
39024,Toronto Blue Jays,0,7,6,https://www.baseball-reference.com/boxes/BAL/BAL201606190.shtml,03:31:00,Baltimore Orioles,1,19,11,1:38 p.m.,Oriole Park at Camden Yards,Sunday, 2016,June,19,Day Game, on grass,"7&deg; F, Wind 3mph out to Rightfield, Sunny."
23948,San Francisco Giants,2,11,6,https://www.baseball-reference.com/boxes/TBA/TBA201606180.shtml,03:13:00,Tampa Bay Rays,0,8,4,4:12 p.m.,Tropicana Field,Saturday, 2016,June,18,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
44375,Texas Rangers,1,9,4,https://www.baseball-reference.com/boxes/SLN/SLN201606180.shtml,03:05:00,St. Louis Cardinals,1,7,3,3:16 p.m.,Busch Stadium III,Saturday, 2016,June,18,Day Game, on grass,"0&deg; F, Wind 7mph from Right to Left."
34113,Washington Nationals,1,8,3,https://www.baseball-reference.com/boxes/SDN/SDN201606180.shtml,03:12:00,San Diego Padres,1,9,7,7:11 p.m.,Petco Park,Saturday, 2016,June,18,Night Game, on grass,"8&deg; F, Wind 11mph from Left to Right, Overcast."
33797,Arizona Diamondbacks,0,11,4,https://www.baseball-reference.com/boxes/PHI/PHI201606180.shtml,02:37:00,Philadelphia Phillies,1,4,1,3:07 p.m.,Citizens Bank Park,Saturday, 2016,June,18,Day Game, on grass,"4&deg; F, Wind 5mph out to Rightfield, Sunny."
32134,Atlanta Braves,1,7,4,https://www.baseball-reference.com/boxes/NYN/NYN201606180.shtml,03:02:00,New York Mets,0,7,3,8:16 p.m.,Citi Field,Saturday, 2016,June,18,Night Game, on grass,"5&deg; F, Wind 15mph out to Leftfield, Sunny."
30760,New York Yankees,1,12,7,https://www.baseball-reference.com/boxes/MIN/MIN201606180.shtml,03:10:00,Minnesota Twins,0,9,6,1:11 p.m.,Target Field,Saturday, 2016,June,18,Day Game, on grass,"1&deg; F, Wind 5mph out to Centerfield, Cloudy."
19655,Colorado Rockies,0,8,6,https://www.baseball-reference.com/boxes/MIA/MIA201606180.shtml,03:23:00,Miami Marlins,0,17,9,4:11 p.m.,Marlins Park,Saturday, 2016,June,18,Day Game, on grass,"0&deg; F, Wind 0mph, In Dome."
44112,Milwaukee Brewers,0,11,6,https://www.baseball-reference.com/boxes/LAN/LAN201606180.shtml,03:28:00,Los Angeles Dodgers,0,14,10,7:10 p.m.,Dodger Stadium,Saturday, 2016,June,18,Night Game, on grass,"1&deg; F, Wind 5mph out to Centerfield, Cloudy."
38480,Detroit Tigers,1,10,5,https://www.baseball-reference.com/boxes/KCA/KCA201606180.shtml,03:16:00,Kansas City Royals,1,21,16,7:15 p.m.,Kauffman Stadium,Saturday, 2016,June,18,Night Game, on grass,"6&deg; F, Wind 11mph from Right to Left, Sunny."
39111,Cincinnati Reds,0,9,4,https://www.baseball-reference.com/boxes/HOU/HOU201606180.shtml,03:05:00,Houston Astros,0,13,5,3:10 p.m.,Minute Maid Park,Saturday, 2016,June,18,Day Game, on grass,"3&deg; F, Wind 0mph, In Dome."
31066,Chicago White Sox,1,7,2,https://www.baseball-reference.com/boxes/CLE/CLE201606180.shtml,03:00:00,Cleveland Indians,0,15,13,6:11 p.m.,Progressive Field,Saturday, 2016,June,18,Night Game, on grass,"7&deg; F, Wind 7mph in from Rightfield, Cloudy."
41424,Pittsburgh Pirates,0,8,3,https://www.baseball-reference.com/boxes/CHN/CHN201606180.shtml,03:00:00,Chicago Cubs,0,6,4,7:17 p.m.,Wrigley Field,Saturday, 2016,June,18,Night Game, on grass,"3&deg; F, Wind 5mph in from Rightfield, Cloudy."
37195,Seattle Mariners,1,9,2,https://www.baseball-reference.com/boxes/BOS/BOS201606180.shtml,02:53:00,Boston Red Sox,0,12,6,4:06 p.m.,Fenway Park,Saturday, 2016,June,18,Day Game, on grass,"5&deg; F, Wind 14mph in from Rightfield, Sunny."
41901,Toronto Blue Jays,0,7,2,https://www.baseball-reference.com/boxes/BAL/BAL201606180.shtml,02:33:00,Baltimore Orioles,1,9,4,4:09 p.m.,Oriole Park at Camden Yards,Saturday, 2016,June,18,Day Game, on grass,"3&deg; F, Wind 8mph out to Leftfield, Sunny."
40135,San Francisco Giants,0,7,5,https://www.baseball-reference.com/boxes/TBA/TBA201606170.shtml,02:45:00,Tampa Bay Rays,1,4,1,7:25 p.m.,Tropicana Field,Friday, 2016,June,17,Night Game, on turf,"2&deg; F, Wind 0mph, In Dome."
44064,Texas Rangers,0,6,1,https://www.baseball-reference.com/boxes/SLN/SLN201606170.shtml,02:23:00,St. Louis Cardinals,0,3,0,7:16 p.m.,Busch Stadium III,Friday, 2016,June,17,Night Game, on grass,"5&deg; F, Wind 11mph in from Rightfield, Sunny."
31137,Washington Nationals,0,11,7,https://www.baseball-reference.com/boxes/SDN/SDN201606170.shtml,03:12:00,San Diego Padres,0,9,5,7:41 p.m.,Petco Park,Friday, 2016,June,17,Night Game, on grass,"6&deg; F, Wind 13mph from Left to Right, Sunny."
19282,Arizona Diamondbacks,0,16,10,https://www.baseball-reference.com/boxes/PHI/PHI201606170.shtml,03:04:00,Philadelphia Phillies,3,7,2,7:08 p.m.,Citizens Bank Park,Friday, 2016,June,17,Night Game, on grass,"3&deg; F, Wind 11mph from Right to Left, Cloudy."
24591,Los Angeles Angels of Anaheim,1,6,2,https://www.baseball-reference.com/boxes/OAK/OAK201606170.shtml,02:51:00,Oakland Athletics,1,10,3,6:37 p.m.,Oakland-Alameda County Coliseum,Friday, 2016,June,17,Night Game, on grass,"5&deg; F, Wind 13mph out to Rightfield, Cloudy."
40148,Atlanta Braves,0,11,5,https://www.baseball-reference.com/boxes/NYN/NYN201606170.shtml,03:13:00,New York Mets,1,6,1,7:11 p.m.,Citi Field,Friday, 2016,June,17,Night Game, on grass,"4&deg; F, Wind 9mph out to Leftfield, Sunny."
23161,New York Yankees,1,14,8,https://www.baseball-reference.com/boxes/MIN/MIN201606170.shtml,03:03:00,Minnesota Twins,0,9,2,7:45 p.m.,Target Field,Friday, 2016,June,17,Night Game, on grass,"7&deg; F, Wind 8mph in unknown direction, Overcast."
19767,Colorado Rockies,0,1,1,https://www.baseball-reference.com/boxes/MIA/MIA201606170.shtml,02:57:00,Miami Marlins,0,9,5,7:13 p.m.,Marlins Park,Friday, 2016,June,17,Night Game, on grass,"7&deg; F, Wind 0mph, In Dome."
44998,Milwaukee Brewers,1,12,2,https://www.baseball-reference.com/boxes/LAN/LAN201606170.shtml,03:37:00,Los Angeles Dodgers,0,8,3,7:10 p.m.,Dodger Stadium,Friday, 2016,June,17,Night Game, on grass,"5&deg; F, Wind 7mph out to Rightfield, Sunny."
37746,Detroit Tigers,0,10,3,https://www.baseball-reference.com/boxes/KCA/KCA201606170.shtml,03:17:00,Kansas City Royals,2,14,10,7:15 p.m.,Kauffman Stadium,Friday, 2016,June,17,Night Game, on grass,"1&deg; F, Wind 9mph from Right to Left, Sunny."
37560,Cincinnati Reds,1,11,4,https://www.baseball-reference.com/boxes/HOU/HOU201606170.shtml,03:57:00,Houston Astros,0,8,2,7:10 p.m.,Minute Maid Park,Friday, 2016,June,17,Night Game, on grass,"3&deg; F, Wind 0mph, In Dome."
27912,Chicago White Sox,0,7,2,https://www.baseball-reference.com/boxes/CLE/CLE201606170.shtml,02:47:00,Cleveland Indians,0,8,3,7:10 p.m.,Progressive Field,Friday, 2016,June,17,Night Game, on grass,"5&deg; F, Wind 13mph in from Rightfield, Sunny."
41547,Pittsburgh Pirates,0,3,0,https://www.baseball-reference.com/boxes/CHN/CHN201606170.shtml,03:18:00,Chicago Cubs,0,9,6,1:21 p.m.,Wrigley Field,Friday, 2016,June,17,Day Game, on grass,"2&deg; F, Wind 7mph in from Centerfield, Sunny."
35896,Seattle Mariners,1,10,8,https://www.baseball-reference.com/boxes/BOS/BOS201606170.shtml,02:49:00,Boston Red Sox,0,11,4,7:10 p.m.,Fenway Park,Friday, 2016,June,17,Night Game, on grass,"3&deg; F, Wind 9mph from Right to Left, Cloudy."
38306,Toronto Blue Jays,1,13,13,https://www.baseball-reference.com/boxes/BAL/BAL201606170.shtml,02:53:00,Baltimore Orioles,0,7,3,7:10 p.m.,Oriole Park at Camden Yards,Friday, 2016,June,17,Night Game, on grass,"0&deg; F, Wind 3mph out to Leftfield, Cloudy."
11331,Seattle Mariners,0,13,6,https://www.baseball-reference.com/boxes/TBA/TBA201606160.shtml,03:30:00,Tampa Bay Rays,3,12,4,1:10 p.m.,Tropicana Field,Thursday, 2016,June,16,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
22648,Washington Nationals,1,9,8,https://www.baseball-reference.com/boxes/SDN/SDN201606160.shtml,03:18:00,San Diego Padres,2,10,5,7:10 p.m.,Petco Park,Thursday, 2016,June,16,Night Game, on grass,"2&deg; F, Wind 10mph from Left to Right, Sunny."
22279,Toronto Blue Jays,1,17,13,https://www.baseball-reference.com/boxes/PHI/PHI201606160.shtml,03:04:00,Philadelphia Phillies,4,5,2,7:08 p.m.,Citizens Bank Park,Thursday, 2016,June,16,Night Game, on grass,"9&deg; F, Wind 6mph from Right to Left."
14236,Texas Rangers,0,9,5,https://www.baseball-reference.com/boxes/OAK/OAK201606160.shtml,02:35:00,Oakland Athletics,1,2,1,12:37 p.m.,Oakland-Alameda County Coliseum,Thursday, 2016,June,16,Day Game, on grass,"9&deg; F, Wind 8mph in from Leftfield, Cloudy."
